C_ID,C_EquipmentSpend,C_ApparelSpend,C_FootwearSpend,C_Gender,C_Age,C_State,C_Area,C_DeviceType,C_ShoppingCart,C_EmailAd,C_ShoppingDuration,C_TimeOfShopping,C_Number_of_Orders,C_Reviews,C_OrderToDelivery,C_Payment,App_Discounts,App_Tenure,App_Referral
CXAUQ_191,40,142,243,M,20,NSW,Urban,Tablet_iOS,App,Weekly,60,12:00 PM - 6:00 PM,4,3,1,BNPL,Y,9,8
CXAUQ_1684,700,266,277,M,40,ACT,Rural,Tablet_iOS,Browser,Weekly,9,6:00 PM - 12:00 AM,1,4,4,BNPL,N,0,0
CXAUQ_298,40,150,0,F,25,NSW,Urban,Tablet_iOS,Browser,Daily,9,12:00 PM - 6:00 PM,5,2,3,eWallet,N,0,0
CXAUQ_680,40,221,111,F,24,ACT,Urban,Phone_iOS,App,Weekly,48,12:00 PM - 6:00 PM,6,3,3,eWallet,Y,5,8
CXAUQ_2277,1600,50,219,F,41,NT,Urban,Phone_Android,App,Weekly,50,6:00 AM - 12:00 PM,1,5,4,BNPL,Y,6,7
CXAUQ_450,900,156,0,M,47,QLD,Urban,Tablet_iOS,App,Weekly,55,12:00 PM - 6:00 PM,3,4,4,BNPL,Y,14,8
CXAUQ_1721,40,50,397,M,29,TAS,Rural,Phone_iOS,Browser,Monthly,40,6:00 PM - 12:00 AM,2,2,3,BNPL,N,0,0
CXAUQ_538,40,143,197,M,25,WA,Rural,Phone_iOS,App,Monthly,33,12:00 PM - 6:00 PM,4,1,4,eWallet,Y,27,0
CXAUQ_2088,40,166,40,M,29,VIC,Urban,Tablet_iOS,Browser,Weekly,2,6:00 AM - 12:00 PM,6,2,3,eWallet,N,0,0
CXAUQ_2020,1100,214,422,F,46,VIC,Rural,Phone_Android,Browser,Weekly,52,6:00 AM - 12:00 PM,14,5,4,BNPL,N,0,0
CXAUQ_414,40,50,0,M,21,ACT,Urban,Phone_iOS,App,Daily,36,12:00 PM - 6:00 PM,1,3,3,eWallet,Y,18,0
CXAUQ_735,300,179,240,M,29,ACT,Rural,Phone_iOS,App,Monthly,14,12:00 PM - 6:00 PM,4,1,4,Card,Y,28,0
CXAUQ_731,950,249,0,F,58,VIC,Rural,Tablet_Android,Browser,Monthly,14,12:00 PM - 6:00 PM,8,4,4,eWallet,N,0,0
CXAUQ_460,1050,68,0,M,36,NSW,Urban,Phone_iOS,App,Daily,1,12:00 PM - 6:00 PM,5,3,4,BNPL,Y,8,0
CXAUQ_755,1550,120,0,F,56,SA,Urban,Tablet_Android,Browser,Monthly,23,12:00 PM - 6:00 PM,13,4,4,BNPL,N,0,0
CXAUQ_682,1200,199,0,M,42,NSW,Urban,Tablet_Android,App,Daily,15,12:00 PM - 6:00 PM,3,4,4,BNPL,Y,14,0
CXAUQ_2026,40,50,157,M,25,NSW,Urban,Tablet_iOS,App,Daily,7,6:00 AM - 12:00 PM,1,1,3,eWallet,Y,29,0
CXAUQ_2315,900,57,387,F,53,VIC,Urban,Phone_Android,Browser,Weekly,59,6:00 AM - 12:00 PM,6,5,4,BNPL,N,0,0
CXAUQ_2296,1400,154,264,F,47,VIC,Urban,Phone_Android,Browser,Weekly,56,6:00 AM - 12:00 PM,10,4,4,BNPL,N,0,0
CXAUQ_697,40,298,149,M,25,NT,Urban,Phone_iOS,App,Monthly,51,12:00 PM - 6:00 PM,4,3,3,eWallet,Y,29,0
CXAUQ_1029,209,198,40,F,66,NSW,Urban,Tablet_Android,Browser,Daily,49,12:00 PM - 6:00 PM,5,1,1,BNPL,N,0,0
CXAUQ_1032,242,58,0,F,70,NSW,Urban,Tablet_Android,Browser,Daily,51,12:00 AM - 6:00 AM,1,3,1,BNPL,N,0,0
CXAUQ_980,1150,109,0,M,60,NSW,Urban,Tablet_Android,App,Daily,6,12:00 AM - 6:00 AM,1,5,4,eWallet,Y,12,0
CXAUQ_1497,40,276,439,M,22,WA,Urban,Tablet_iOS,Browser,Weekly,6,6:00 PM - 12:00 AM,4,1,1,BNPL,N,0,0
CXAUQ_2479,40,174,120,M,45,VIC,Urban,Phone_iOS,Browser,Monthly,15,6:00 PM - 12:00 AM,3,1,3,eWallet,N,0,0
CXAUQ_1766,1150,176,132,M,45,NT,Urban,Tablet_iOS,Browser,Monthly,38,6:00 PM - 12:00 AM,1,4,4,eWallet,N,0,0
CXAUQ_2221,40,83,303,F,26,TAS,Urban,Phone_iOS,App,Weekly,0,6:00 AM - 12:00 PM,3,1,1,BNPL,Y,5,0
CXAUQ_1451,40,52,227,F,31,TAS,Urban,Phone_iOS,Browser,Daily,14,6:00 PM - 12:00 AM,1,1,1,BNPL,N,0,0
CXAUQ_988,1250,93,0,F,54,NT,Rural,Phone_Android,App,Monthly,15,12:00 AM - 6:00 AM,12,5,4,BNPL,Y,16,0
CXAUQ_855,40,183,92,M,22,VIC,Urban,Phone_iOS,Browser,Daily,26,12:00 AM - 6:00 AM,5,2,2,BNPL,N,0,0
CXAUQ_1282,40,176,323,M,42,ACT,Urban,Phone_iOS,App,Weekly,0,6:00 PM - 12:00 AM,4,5,1,BNPL,Y,25,0
CXAUQ_520,300,51,176,F,34,NSW,Urban,Tablet_Android,App,Daily,41,12:00 PM - 6:00 PM,2,2,3,Card,Y,22,0
CXAUQ_1715,1200,228,360,M,57,NSW,Rural,Tablet_Android,Browser,Daily,39,6:00 PM - 12:00 AM,2,4,4,BNPL,N,0,0
CXAUQ_2565,1500,261,419,F,58,NSW,Rural,Phone_Android,Browser,Daily,20,6:00 PM - 12:00 AM,1,5,4,BNPL,N,0,0
CXAUQ_771,40,82,41,F,47,NSW,Urban,Phone_Android,Browser,Daily,53,12:00 PM - 6:00 PM,1,4,1,BNPL,N,0,0
CXAUQ_1581,1150,259,105,F,52,NSW,Urban,Phone_Android,Browser,Daily,36,6:00 PM - 12:00 AM,13,5,4,eWallet,N,0,0
CXAUQ_1340,40,180,64,F,45,VIC,Urban,Phone_iOS,Browser,Daily,47,6:00 PM - 12:00 AM,3,2,3,eWallet,N,0,0
CXAUQ_1197,40,62,442,M,42,NT,Rural,Phone_Android,Browser,Weekly,0,12:00 AM - 6:00 AM,1,4,2,BNPL,N,0,0
CXAUQ_944,40,123,62,M,22,VIC,Rural,Phone_iOS,Browser,Weekly,34,12:00 AM - 6:00 AM,6,2,2,BNPL,N,0,0
CXAUQ_1956,750,211,46,M,50,SA,Rural,Phone_iOS,Browser,Weekly,56,6:00 AM - 12:00 PM,4,3,4,eWallet,N,0,0
CXAUQ_2322,650,91,283,F,40,NSW,Urban,Phone_iOS,App,Daily,21,6:00 AM - 12:00 PM,13,4,4,BNPL,Y,15,0
CXAUQ_969,40,147,74,M,24,NSW,Urban,Tablet_iOS,App,Daily,33,12:00 AM - 6:00 AM,2,2,2,BNPL,Y,13,0
CXAUQ_1252,40,163,40,M,35,QLD,Rural,Tablet_iOS,Browser,Monthly,2,12:00 AM - 6:00 AM,1,4,4,eWallet,N,0,0
CXAUQ_433,40,50,0,F,37,WA,Rural,Tablet_iOS,App,Weekly,35,12:00 PM - 6:00 PM,5,2,4,eWallet,Y,3,7
CXAUQ_446,1000,203,0,F,42,NSW,Rural,Tablet_Android,App,Daily,54,12:00 PM - 6:00 PM,8,5,4,BNPL,Y,17,8
CXAUQ_1540,40,203,356,F,28,NSW,Urban,Tablet_iOS,Browser,Daily,19,6:00 PM - 12:00 AM,3,3,2,BNPL,N,0,0
CXAUQ_1009,145,41,120,M,65,VIC,Urban,Tablet_iOS,Browser,Daily,14,12:00 AM - 6:00 AM,1,5,3,eWallet,N,0,0
CXAUQ_1468,800,156,263,F,48,QLD,Urban,Phone_Android,Browser,Monthly,58,6:00 PM - 12:00 AM,6,5,4,BNPL,N,0,0
CXAUQ_679,40,59,255,F,27,NSW,Urban,Phone_iOS,Browser,Daily,44,12:00 PM - 6:00 PM,6,1,3,Card,N,0,0
CXAUQ_2387,40,50,473,F,23,VIC,Urban,Phone_iOS,App,Weekly,8,6:00 AM - 12:00 PM,1,2,2,BNPL,Y,3,0
CXAUQ_465,1100,50,0,F,43,VIC,Rural,Phone_Android,Browser,Weekly,53,12:00 PM - 6:00 PM,14,4,4,BNPL,N,0,0
CXAUQ_2640,1300,287,40,F,58,QLD,Urban,Tablet_Android,Browser,Monthly,50,6:00 PM - 12:00 AM,2,4,4,BNPL,N,0,0
CXAUQ_1515,40,89,133,M,53,NSW,Urban,Tablet_iOS,App,Weekly,54,6:00 PM - 12:00 AM,1,3,3,eWallet,Y,5,0
CXAUQ_1447,40,143,139,M,24,VIC,Urban,Tablet_iOS,App,Weekly,22,6:00 PM - 12:00 AM,2,2,3,eWallet,Y,6,0
CXAUQ_1084,40,226,81,F,20,VIC,Rural,Tablet_iOS,Browser,Weekly,52,12:00 AM - 6:00 AM,1,2,4,eWallet,N,0,0
CXAUQ_2488,40,143,209,F,28,VIC,Urban,Phone_iOS,Browser,Daily,42,6:00 PM - 12:00 AM,1,3,3,eWallet,N,0,0
CXAUQ_1424,40,52,317,F,29,NSW,Rural,Phone_iOS,Browser,Daily,16,6:00 PM - 12:00 AM,1,2,2,BNPL,N,0,0
CXAUQ_239,40,229,40,F,31,SA,Urban,Phone_iOS,App,Weekly,2,12:00 PM - 6:00 PM,5,3,3,eWallet,Y,14,0
CXAUQ_236,40,50,289,M,26,QLD,Urban,Phone_iOS,App,Weekly,43,12:00 PM - 6:00 PM,5,3,1,BNPL,Y,14,0
CXAUQ_2675,40,152,226,M,34,NSW,Urban,Tablet_iOS,App,Daily,29,6:00 PM - 12:00 AM,4,1,3,eWallet,Y,20,0
CXAUQ_1049,236,136,287,M,61,WA,Rural,Tablet_iOS,Browser,Daily,22,12:00 PM - 6:00 PM,3,2,4,Card,N,0,0
CXAUQ_642,1100,285,0,M,41,NSW,Urban,Phone_iOS,Browser,Daily,42,12:00 PM - 6:00 PM,11,4,4,eWallet,N,0,0
CXAUQ_1818,400,241,258,M,45,WA,Urban,Tablet_iOS,App,Monthly,27,6:00 AM - 12:00 PM,14,2,1,BNPL,Y,3,8
CXAUQ_354,1000,101,0,M,54,NSW,Urban,Phone_Android,Browser,Daily,19,12:00 PM - 6:00 PM,10,5,4,BNPL,N,0,0
CXAUQ_172,40,236,43,M,24,TAS,Urban,Tablet_iOS,Browser,Daily,52,12:00 PM - 6:00 PM,4,1,3,eWallet,N,0,0
CXAUQ_1136,1100,284,210,M,51,QLD,Urban,Tablet_iOS,App,Weekly,47,12:00 AM - 6:00 AM,3,4,4,BNPL,Y,15,8
CXAUQ_369,40,209,0,M,43,ACT,Urban,Phone_iOS,Browser,Weekly,24,12:00 PM - 6:00 PM,3,3,3,eWallet,N,0,0
CXAUQ_1552,1100,115,452,M,54,NSW,Urban,Phone_Android,App,Daily,21,6:00 PM - 12:00 AM,2,5,4,BNPL,Y,19,0
CXAUQ_830,40,50,40,F,28,VIC,Urban,Phone_iOS,App,Daily,15,12:00 AM - 6:00 AM,1,1,2,BNPL,Y,11,0
CXAUQ_1457,1100,232,293,F,52,ACT,Urban,Tablet_Android,Browser,Monthly,35,6:00 PM - 12:00 AM,13,5,4,BNPL,N,0,0
CXAUQ_2063,40,161,344,F,24,NSW,Urban,Tablet_iOS,App,Daily,30,6:00 AM - 12:00 PM,4,1,2,BNPL,Y,4,0
CXAUQ_2782,40,50,75,F,25,NSW,Urban,Phone_iOS,Browser,Daily,18,6:00 PM - 12:00 AM,1,3,3,eWallet,N,0,0
CXAUQ_1051,41,112,40,M,70,NSW,Rural,Tablet_iOS,Browser,Daily,57,12:00 AM - 6:00 AM,3,2,4,eWallet,N,0,0
CXAUQ_1571,850,149,375,M,47,QLD,Rural,Tablet_Android,Browser,Monthly,60,6:00 PM - 12:00 AM,6,5,4,BNPL,N,0,0
CXAUQ_1768,500,174,397,M,26,QLD,Rural,Phone_Android,Browser,Monthly,44,6:00 PM - 12:00 AM,1,2,4,BNPL,N,0,0
CXAUQ_2034,1600,191,40,M,50,NSW,Urban,Tablet_Android,App,Daily,42,6:00 AM - 12:00 PM,3,4,4,eWallet,Y,25,0
CXAUQ_485,40,76,0,F,39,QLD,Urban,Tablet_iOS,App,Daily,13,12:00 PM - 6:00 PM,1,2,3,eWallet,Y,20,0
CXAUQ_877,40,168,168,F,24,VIC,Urban,Phone_iOS,Browser,Weekly,48,12:00 AM - 6:00 AM,3,2,1,BNPL,N,0,0
CXAUQ_1801,40,168,107,M,43,QLD,Urban,Phone_iOS,Browser,Weekly,39,6:00 AM - 12:00 PM,14,3,3,eWallet,N,0,0
CXAUQ_2566,1500,264,97,M,46,VIC,Urban,Tablet_Android,Browser,Weekly,21,6:00 PM - 12:00 AM,14,5,4,BNPL,N,0,0
CXAUQ_867,40,154,154,M,37,ACT,Urban,Phone_iOS,Browser,Weekly,19,12:00 AM - 6:00 AM,1,2,3,eWallet,N,0,0
CXAUQ_1237,40,245,399,F,20,SA,Rural,Phone_Android,App,Weekly,36,12:00 AM - 6:00 AM,3,2,3,BNPL,Y,9,0
CXAUQ_1957,800,96,207,M,50,VIC,Urban,Tablet_Android,Browser,Monthly,45,6:00 AM - 12:00 PM,3,5,4,BNPL,N,0,0
CXAUQ_1573,1250,208,475,M,55,NSW,Urban,Phone_Android,App,Daily,40,6:00 PM - 12:00 AM,5,5,4,BNPL,Y,4,0
CXAUQ_2197,1100,188,128,M,59,TAS,Urban,Tablet_Android,App,Weekly,22,6:00 AM - 12:00 PM,6,5,4,eWallet,Y,10,6
CXAUQ_2276,600,165,491,M,35,QLD,Rural,Phone_iOS,Browser,Weekly,45,6:00 AM - 12:00 PM,6,1,4,BNPL,N,0,0
CXAUQ_592,40,50,40,F,44,SA,Urban,Tablet_Android,Browser,Daily,60,12:00 PM - 6:00 PM,1,3,3,eWallet,N,0,0
CXAUQ_370,450,50,0,F,37,NSW,Rural,Tablet_iOS,Browser,Daily,55,12:00 PM - 6:00 PM,4,1,4,Card,N,0,0
CXAUQ_324,40,290,0,F,27,NSW,Urban,Tablet_iOS,Browser,Weekly,51,12:00 PM - 6:00 PM,2,1,3,eWallet,N,0,0
CXAUQ_1723,850,78,108,F,34,NSW,Urban,Phone_iOS,Browser,Daily,54,6:00 PM - 12:00 AM,3,4,4,eWallet,N,0,0
CXAUQ_243,40,99,411,M,36,NSW,Rural,Phone_iOS,Browser,Daily,5,12:00 PM - 6:00 PM,2,2,4,eWallet,N,0,0
CXAUQ_273,40,50,485,F,24,QLD,Rural,Tablet_iOS,Browser,Daily,4,12:00 PM - 6:00 PM,1,1,4,eWallet,N,0,0
CXAUQ_524,1300,116,0,F,59,NT,Rural,Tablet_Android,App,Weekly,22,12:00 PM - 6:00 PM,9,5,4,BNPL,Y,20,0
CXAUQ_728,600,134,367,F,31,ACT,Rural,Phone_Android,Browser,Weekly,11,12:00 PM - 6:00 PM,6,1,4,BNPL,N,0,0
CXAUQ_379,850,201,0,M,56,NSW,Urban,Tablet_Android,Browser,Daily,10,12:00 PM - 6:00 PM,14,4,4,BNPL,N,0,0
CXAUQ_528,40,191,191,M,20,NSW,Urban,Tablet_iOS,Browser,Monthly,19,12:00 PM - 6:00 PM,1,1,3,eWallet,N,0,0
CXAUQ_1045,40,285,316,F,29,WA,Urban,Phone_iOS,App,Daily,32,12:00 AM - 6:00 AM,1,1,2,BNPL,Y,23,0
CXAUQ_2420,650,50,495,M,34,NSW,Rural,Phone_iOS,App,Daily,20,6:00 AM - 12:00 PM,4,3,4,BNPL,Y,22,0
CXAUQ_1405,400,167,168,F,40,QLD,Rural,Phone_iOS,App,Weekly,52,6:00 PM - 12:00 AM,2,1,4,eWallet,Y,24,0
CXAUQ_1001,289,151,75,M,63,NSW,Rural,Tablet_iOS,App,Weekly,57,12:00 AM - 6:00 AM,1,1,4,Card,Y,18,0
CXAUQ_2493,1050,221,416,M,55,NSW,Rural,Tablet_Android,Browser,Daily,48,6:00 PM - 12:00 AM,1,5,4,BNPL,N,0,0
CXAUQ_82,40,199,199,F,38,VIC,Urban,Phone_iOS,Browser,Daily,30,12:00 PM - 6:00 PM,5,3,1,BNPL,N,0,0
CXAUQ_1,550,295,423,M,26,WA,Urban,Phone_iOS,App,Monthly,40,12:00 PM - 6:00 PM,6,3,4,BNPL,Y,29,0
CXAUQ_1690,1100,152,197,F,44,NSW,Rural,Tablet_Android,App,Daily,23,6:00 PM - 12:00 AM,14,5,4,eWallet,Y,5,0
CXAUQ_1778,40,128,347,M,24,NSW,Urban,Phone_Android,Browser,Daily,24,6:00 PM - 12:00 AM,5,3,1,BNPL,N,0,0
CXAUQ_1535,40,50,128,M,31,NSW,Urban,Tablet_iOS,Browser,Daily,21,6:00 PM - 12:00 AM,3,3,3,eWallet,N,0,0
CXAUQ_715,1200,217,0,F,42,ACT,Rural,Tablet_Android,App,Weekly,27,12:00 PM - 6:00 PM,5,5,4,eWallet,Y,15,0
CXAUQ_1703,950,203,371,M,35,NSW,Urban,Phone_iOS,Browser,Monthly,48,6:00 PM - 12:00 AM,5,2,4,BNPL,N,0,0
CXAUQ_940,40,239,120,F,26,NSW,Urban,Phone_iOS,App,Daily,9,12:00 AM - 6:00 AM,3,1,3,Card,Y,9,0
CXAUQ_61,40,50,40,F,23,VIC,Urban,Phone_iOS,Browser,Daily,57,12:00 PM - 6:00 PM,1,1,3,eWallet,N,0,0
CXAUQ_2825,850,133,287,F,59,NT,Urban,Tablet_iOS,Browser,Monthly,0,6:00 PM - 12:00 AM,4,4,4,BNPL,N,0,0
CXAUQ_931,40,251,126,F,29,TAS,Urban,Phone_iOS,Browser,Daily,18,12:00 AM - 6:00 AM,1,2,3,eWallet,N,0,0
CXAUQ_1734,40,50,71,F,35,NSW,Urban,Phone_iOS,App,Daily,53,6:00 PM - 12:00 AM,3,3,3,eWallet,Y,6,0
CXAUQ_1231,700,246,271,F,45,NSW,Rural,Tablet_Android,Browser,Daily,14,12:00 AM - 6:00 AM,14,4,4,BNPL,N,0,0
CXAUQ_841,40,112,56,F,21,TAS,Rural,Phone_iOS,App,Weekly,34,12:00 AM - 6:00 AM,1,1,2,BNPL,Y,17,3
CXAUQ_349,1250,198,0,F,52,SA,Urban,Phone_Android,Browser,Weekly,49,12:00 PM - 6:00 PM,2,4,4,BNPL,N,0,0
CXAUQ_2739,1050,193,131,M,44,VIC,Rural,Tablet_Android,Browser,Monthly,52,6:00 PM - 12:00 AM,11,3,4,BNPL,N,0,0
CXAUQ_1927,40,168,276,F,49,VIC,Urban,Phone_iOS,App,Daily,39,6:00 AM - 12:00 PM,3,4,2,BNPL,Y,25,0
CXAUQ_2849,40,209,0,M,30,WA,Rural,Phone_Android,App,Weekly,58,6:00 PM - 12:00 AM,3,4,4,eWallet,Y,3,8
CXAUQ_2605,1750,170,49,F,52,SA,Urban,Phone_Android,Browser,Monthly,41,6:00 PM - 12:00 AM,3,4,4,BNPL,N,0,0
CXAUQ_2071,40,50,357,F,37,ACT,Urban,Tablet_iOS,Browser,Daily,30,6:00 AM - 12:00 PM,1,1,2,BNPL,N,0,0
CXAUQ_2431,750,110,476,F,47,NSW,Urban,Tablet_iOS,Browser,Monthly,20,6:00 AM - 12:00 PM,4,4,4,BNPL,N,0,0
CXAUQ_1669,40,50,125,F,29,NSW,Rural,Phone_Android,Browser,Daily,60,6:00 PM - 12:00 AM,5,3,4,eWallet,N,0,0
CXAUQ_180,40,222,40,M,20,VIC,Rural,Phone_iOS,Browser,Daily,29,12:00 PM - 6:00 PM,1,2,4,eWallet,N,0,0
CXAUQ_2604,1350,211,408,F,54,WA,Rural,Phone_Android,App,Weekly,8,6:00 PM - 12:00 AM,14,5,4,BNPL,Y,14,0
CXAUQ_2627,40,294,68,F,41,ACT,Urban,Tablet_iOS,App,Weekly,5,6:00 PM - 12:00 AM,6,1,3,eWallet,Y,5,0
CXAUQ_1560,1300,196,382,M,47,NSW,Urban,Phone_Android,App,Daily,53,6:00 PM - 12:00 AM,6,5,4,BNPL,Y,22,0
CXAUQ_914,1200,216,0,F,53,SA,Rural,Phone_Android,App,Monthly,31,12:00 AM - 6:00 AM,9,4,4,BNPL,Y,17,0
CXAUQ_2281,1450,133,158,M,51,NSW,Urban,Phone_Android,Browser,Daily,53,6:00 AM - 12:00 PM,9,4,4,eWallet,N,0,0
CXAUQ_916,40,185,185,F,35,ACT,Urban,Phone_iOS,Browser,Weekly,5,12:00 AM - 6:00 AM,4,2,3,Card,N,0,0
CXAUQ_587,1550,184,0,F,55,VIC,Rural,Phone_iOS,Browser,Monthly,35,12:00 PM - 6:00 PM,14,5,4,BNPL,N,0,0
CXAUQ_2176,1450,107,476,M,52,NSW,Urban,Tablet_Android,App,Daily,39,6:00 AM - 12:00 PM,9,4,4,BNPL,Y,25,1
CXAUQ_1067,40,205,98,F,20,NSW,Urban,Tablet_iOS,App,Weekly,44,12:00 AM - 6:00 AM,3,1,3,eWallet,Y,15,5
CXAUQ_1030,196,189,0,M,63,WA,Urban,Tablet_iOS,Browser,Daily,47,12:00 AM - 6:00 AM,2,1,3,eWallet,N,0,0
CXAUQ_2365,700,50,373,M,27,QLD,Rural,Phone_iOS,Browser,Monthly,31,6:00 AM - 12:00 PM,6,2,4,BNPL,N,0,0
CXAUQ_2111,40,166,40,M,43,NSW,Rural,Phone_iOS,Browser,Daily,39,6:00 AM - 12:00 PM,5,2,4,eWallet,N,0,0
CXAUQ_1998,40,87,254,F,52,QLD,Urban,Phone_iOS,Browser,Daily,24,6:00 AM - 12:00 PM,1,2,1,BNPL,N,0,0
CXAUQ_1611,1500,69,89,M,47,SA,Urban,Tablet_iOS,App,Weekly,54,6:00 PM - 12:00 AM,10,5,4,eWallet,Y,6,0
CXAUQ_2862,1350,50,0,F,54,NSW,Urban,Tablet_Android,App,Daily,54,6:00 PM - 12:00 AM,12,5,4,BNPL,Y,22,0
CXAUQ_2859,1050,52,0,M,54,ACT,Rural,Tablet_Android,Browser,Weekly,51,6:00 PM - 12:00 AM,11,5,4,BNPL,N,0,0
CXAUQ_677,450,195,312,M,39,WA,Rural,Phone_iOS,App,Monthly,37,12:00 PM - 6:00 PM,11,1,4,BNPL,Y,11,8
CXAUQ_1939,40,98,335,M,38,VIC,Urban,Phone_iOS,Browser,Daily,9,6:00 AM - 12:00 PM,1,1,1,BNPL,N,0,0
CXAUQ_1198,40,168,272,M,24,NSW,Urban,Phone_Android,App,Weekly,17,12:00 AM - 6:00 AM,1,1,2,BNPL,Y,15,0
CXAUQ_2543,40,129,360,F,24,VIC,Urban,Tablet_iOS,App,Weekly,56,6:00 PM - 12:00 AM,1,1,3,eWallet,Y,18,0
CXAUQ_2596,40,50,44,M,38,NSW,Urban,Phone_iOS,Browser,Weekly,55,6:00 PM - 12:00 AM,1,3,3,eWallet,N,0,0
CXAUQ_334,40,50,0,F,28,NSW,Rural,Tablet_iOS,App,Daily,3,12:00 PM - 6:00 PM,1,1,4,eWallet,Y,6,1
CXAUQ_2841,800,267,0,M,39,VIC,Urban,Phone_Android,App,Monthly,56,6:00 PM - 12:00 AM,2,3,4,BNPL,Y,30,8
CXAUQ_353,600,151,0,F,45,ACT,Urban,Phone_iOS,App,Monthly,54,12:00 PM - 6:00 PM,5,1,4,BNPL,Y,25,0
CXAUQ_2002,40,50,381,M,39,QLD,Urban,Phone_iOS,Browser,Weekly,40,6:00 AM - 12:00 PM,2,1,1,BNPL,N,0,0
CXAUQ_1154,40,50,204,F,22,NSW,Rural,Phone_iOS,Browser,Daily,32,12:00 AM - 6:00 AM,1,1,2,BNPL,N,0,0
CXAUQ_1293,40,155,72,M,34,VIC,Urban,Phone_iOS,App,Daily,49,6:00 PM - 12:00 AM,6,1,3,eWallet,Y,30,0
CXAUQ_1166,1250,87,93,M,44,NT,Urban,Tablet_Android,Browser,Monthly,15,12:00 AM - 6:00 AM,1,3,4,eWallet,N,0,0
CXAUQ_1003,209,163,0,M,65,NSW,Urban,Tablet_Android,Browser,Daily,47,12:00 AM - 6:00 AM,1,2,3,eWallet,N,0,0
CXAUQ_2079,40,159,404,F,21,QLD,Rural,Phone_iOS,Browser,Daily,8,6:00 AM - 12:00 PM,5,3,2,BNPL,N,0,0
CXAUQ_2704,400,182,310,F,26,NSW,Urban,Phone_Android,Browser,Daily,6,6:00 PM - 12:00 AM,6,2,3,Card,N,0,0
CXAUQ_795,40,204,277,M,57,VIC,Rural,Tablet_Android,Browser,Daily,56,12:00 AM - 6:00 AM,1,5,4,Card,N,0,0
CXAUQ_2086,40,88,299,F,42,NSW,Rural,Tablet_iOS,App,Daily,40,6:00 AM - 12:00 PM,1,0,3,BNPL,Y,18,0
CXAUQ_1585,1450,183,398,F,60,VIC,Rural,Tablet_Android,App,Weekly,9,6:00 PM - 12:00 AM,7,5,4,BNPL,Y,30,0
CXAUQ_1881,500,89,370,M,35,VIC,Urban,Phone_iOS,App,Daily,12,6:00 AM - 12:00 PM,5,1,4,BNPL,Y,2,0
CXAUQ_154,40,131,40,F,20,NSW,Urban,Phone_iOS,App,Daily,43,12:00 PM - 6:00 PM,2,1,3,eWallet,Y,17,0
CXAUQ_1448,1650,198,304,M,57,NT,Urban,Tablet_Android,App,Weekly,41,6:00 PM - 12:00 AM,6,5,4,BNPL,Y,3,0
CXAUQ_1382,40,159,421,F,24,NSW,Rural,Tablet_iOS,App,Daily,31,6:00 PM - 12:00 AM,1,1,3,BNPL,Y,14,0
CXAUQ_2082,1000,187,362,F,47,VIC,Urban,Phone_Android,App,Monthly,15,6:00 AM - 12:00 PM,14,4,4,BNPL,Y,13,8
CXAUQ_2278,1100,157,40,F,41,ACT,Rural,Tablet_iOS,Browser,Weekly,0,6:00 AM - 12:00 PM,1,5,4,eWallet,N,0,0
CXAUQ_787,40,193,97,M,20,TAS,Rural,Phone_Android,App,Weekly,0,12:00 PM - 6:00 PM,4,1,4,Card,Y,2,0
CXAUQ_2738,40,50,63,F,23,NSW,Urban,Tablet_iOS,App,Weekly,35,6:00 PM - 12:00 AM,1,3,3,eWallet,Y,2,0
CXAUQ_1187,1350,99,441,M,52,NSW,Rural,Tablet_Android,Browser,Weekly,13,12:00 AM - 6:00 AM,12,3,4,BNPL,N,0,0
CXAUQ_1048,1750,160,268,F,58,NSW,Urban,Phone_Android,App,Monthly,29,12:00 AM - 6:00 AM,12,5,4,BNPL,Y,18,0
CXAUQ_2785,40,186,298,F,39,NSW,Urban,Phone_iOS,App,Daily,56,6:00 PM - 12:00 AM,5,2,3,eWallet,Y,8,0
CXAUQ_2233,40,100,140,M,28,NSW,Urban,Phone_iOS,Browser,Daily,26,6:00 AM - 12:00 PM,1,3,3,eWallet,N,0,0
CXAUQ_2630,40,179,300,F,40,VIC,Rural,Phone_iOS,App,Monthly,5,6:00 PM - 12:00 AM,3,3,4,eWallet,Y,19,4
CXAUQ_1740,1100,289,47,M,43,NSW,Urban,Tablet_Android,Browser,Weekly,15,6:00 PM - 12:00 AM,3,4,4,eWallet,N,0,0
CXAUQ_1542,1350,177,253,F,54,QLD,Urban,Tablet_Android,Browser,Weekly,49,6:00 PM - 12:00 AM,4,5,4,BNPL,N,0,0
CXAUQ_1817,550,129,369,M,59,WA,Rural,Tablet_Android,Browser,Weekly,22,6:00 AM - 12:00 PM,3,5,4,BNPL,N,0,0
CXAUQ_2216,40,125,472,F,21,NT,Urban,Tablet_iOS,Browser,Weekly,24,6:00 AM - 12:00 PM,3,1,1,BNPL,N,0,0
CXAUQ_1110,850,117,217,F,41,ACT,Urban,Tablet_Android,Browser,Monthly,29,12:00 AM - 6:00 AM,1,5,4,BNPL,N,0,0
CXAUQ_937,40,50,248,M,30,NSW,Urban,Tablet_iOS,Browser,Weekly,48,12:00 AM - 6:00 AM,5,1,3,eWallet,N,0,0
